name;WoSline;author;title;journal;year
CITROME_L(2015)69:811;43410;Citrome, L; Moving forward with article level metrics: introducing altmetrics;INT J CLIN PRACT;2015
SCARLAT_M(2015)39:1459;43458;Scarlat, MM; Impact and alternative metrics for medical publishing: our experience with International Orthopaedics;INT ORTHOP;2015
EVANS_B(2015)4:07420;43549;Evans, B; Registered report: Oncometabolite 2-hydroxyglutarate is a competitive inhibitor of alpha-ketoglutarate-dependent dioxygenases;ELIFE;2015
DEARAUJO_R(2015)20:67;43615;de Araujo, RF; Scientific digital marketing and altmetrics for academic journals: from visibility to engagement;PERSPECT CIENC INF;2015
BORNMANN_L(2015)9:477;43704;Bornmann, L; Which people use which scientific papers? An evaluation of data from F1000 and Mendeley;J INFORMETR;2015
DAS_T(2015)32:246;43793;Das, T; Measuring scholarly use of government information: An altmetrics analysis of federal statistics;GOV INFORM Q;2015
HOANG_J(2015)12:760;43872;Hoang, JK; Using Social Media to Share Your Radiology Research: How Effective Is a Blog Post?;J AM COLL RADIOL;2015
DESOUZA_L(2015)4:58;43957;de Souza, LVP; Altmetrics or alternative metrics: concepts and key features;ATOZ;2015
DHIMAN_A(2015)35:310;43999;Dhiman, AK; Bibliometrics to Altmetrics: Changing Trends in Assessing Research Impact;DESIDOC J LIB INF TE;2015
CARPENTE_T(2015)28:33;44064;Carpenter, T; Metrics and Assessment;INSIGHTS;2015
MARTINEZ_R(2015)16:;44106;Martinez, RA; Are the Most Highly Cited Articles the Ones that are the Most Downloaded? A Bibliometric Study of IRRODL;INT REV RES OPEN DIS;2015
BORNMANN_L(2015)103:1123;44177;Bornmann, L; Alternative metrics in scientometrics: a meta-analysis of research into three altmetrics;SCIENTOMETRICS;2015
BORNMANN_L(2015)103:1145;44314;Bornmann, L; Letter to the Editor: On the conceptualisation and theorisation of the impact caused by publications;SCIENTOMETRICS;2015
MABVUURE_N(2015)17:54;44366;Mabvuure, NT; An audit of best evidence topic reviews in the International Journal of Surgery;INT J SURG;2015
WANG_X(2015)103:555;44465;Wang, XW; The open access advantage considering citation, article usage and social media attention;SCIENTOMETRICS;2015
BARNES_C(2015)46:121;44547;Barnes, C; The Use of Altmetrics as a Tool for Measuring Research Impact;AUST ACAD RES LIBR;2015
SCOTT_C(2015)31:S18;44679;Scott, C; Use of Twitter and other social media to disseminate specialist clinical research: analysis using Altmetric;CURR MED RES OPIN;2015
THELWALL_M(2015)9:263;44726;Thelwall, M; Geometric journal impact factors correcting for individual highly cited articles;J INFORMETR;2015
BARROS_M(2015)20:19;44822;Barros, M; Altmetrics: alternative metrics of scientific impact based on social media;PERSPECT CIENC INF;2015
HAUSTEIN_S(2015)10:0120495;44888;Haustein, S; Characterizing Social Media Metrics of Scholarly Papers: The Effect of Document Properties and Collaboration Patterns;PLOS ONE;2015
THOMA_B(2015)17:184;44998;Thoma, B; CJEM and the changing landscape of medical education and knowledge translation;CAN J EMERG MED;2015
GLANZEL_W(2015)102:2161;45084;Glanzel, W; Usage metrics versus altmetrics: confusing terminology?;SCIENTOMETRICS;2015
BORNMANN_L(2015)102:2187;45163;Bornmann, L; The interest of the scientific community in expert opinions from journal peer review procedures;SCIENTOMETRICS;2015
GRIGSON_A(2015)28:62;45214;Grigson, A; Information without frontiers barriers and solutions;INSIGHTS;2015
BAZRAFSH_A(2015)9:1;45252;Bazrafshan, A; A comparison of downloads, readership and citations data for the Journal of Medical Hypotheses and Ideas;J MED HYPOTHESES IDE;2015
DEWINTER_J(2015)102:1773;45331;de Winter, JCF; The relationship between tweets, citations, and article views for PLOS ONE articles;SCIENTOMETRICS;2015
HADGU_A(2015):499;45395;Hadgu, AT; Mining Scholarly Communication and Interaction on the Social Web;*****;2015
CAMPOS_F(2015)353:265;45460;Campos, F; Managing Academic Profiles on Scientific Social Networks;ADV INTELL SYST;2015
EARNSHAW_R(2015):509;45534;Earnshaw, RA; Models for Research in Art, Design, and the Creative Industries;*****;2015
HAUNSCHI_R(2015):4;45617;Haunschild, R; Who Publishes, Reads, and Cites Papers? An Analysis of Country Information;PRO INT CONF SCI INF;2015
ANDERSEN_J(2015):26;45706;Andersen, JP; Influence of Study Type on Twitter Activity for Medical Research Papers;PRO INT CONF SCI INF;2015
MALEKI_A(2015):46;45785;Maleki, A; PubMed and ArXiv vs. Gold Open Access: Citation, Mendeley, and Twitter Uptake of Academic Articles of Iran;PRO INT CONF SCI INF;2015
KOUSHA_K(2015):59;45876;Kousha, K; Alternative Metrics for Book Impact Assessment: Can Choice Reviews be a Useful Source?;PRO INT CONF SCI INF;2015
LOACH_T(2015):89;45988;Loach, TV; Ranking Journals Using Altmetrics;PRO INT CONF SCI INF;2015
HOLMBERG_K(2015):101;46048;Holmberg, K; Classifying altmetrics by level of impact;PRO INT CONF SCI INF;2015
ARAUJO_R(2015):111;46102;Araujo, RF; Does the Global South have Altmetrics? Analyzing a Brazilian LIS Journal;PRO INT CONF SCI INF;2015
QIU_J(2015):115;46164;Qiu, JP; Stratifying Altmetrics Indicators Based On Impact Generation Model;PRO INT CONF SCI INF;2015
PETERS_I(2015):172;46222;Peters, I; Research Data Explored: Citations versus Altmetrics;PRO INT CONF SCI INF;2015
ZUCCALA_A(2015):305;46297;Zuccala, A; Correlating Libcitations and Citations in the Humanities with WorldCat and Scopus Data;PRO INT CONF SCI INF;2015
BIRKHOLZ_J(2015):502;46359;Birkholz, JM; Drivers of Higher Education Institutions' Visibility: A Study of UK HEIs Social Media Use vs. Organizational Characteristics;PRO INT CONF SCI INF;2015
DARAIO_C(2015):965;46466;Daraio, C; Sapientia: the Ontology of Multi-dimensional Research Assessment;PRO INT CONF SCI INF;2015
HAUSTEIN_S(2015):1170;46570;Haustein, S; When is an Article Actually Published? An Analysis of Online Availability, Publication, and Indexation Dates;PRO INT CONF SCI INF;2015
NA_J(2015)9469:197;46652;Na, JC; User Motivations for Tweeting Research Articles: A Content Analysis Approach;LECT NOTES COMPUT SC;2015
KRAKER_P(2015)7:57;46716;Kraker, P; Educational technology as seen through the eyes of the readers;INT J TECHNOL ENHANC;2015
MIHALJEV_J(2015)28:535;46797;Mihaljevic, J; THE NEW COMPETENCY PROFILE OF ACADEMIC LIBRARIES IN THE FUNCTION OF EVALUATION OF SCIENTIFIC PRODUCTIVITY;EKON VJESN;2015
TATTERSA_A(2015)39:649;46861;Tattersall, A; For what it's worth - the open peer review landscape;ONLINE INFORM REV;2015
REN_X(2015)39:682;46937;Ren, X; The quandary between communication and certification Individual academics' views on Open Access and open scholarship;ONLINE INFORM REV;2015
GONZALEZ_N(2015)18:222641;47027;Gonzalez-Fernandez-Villavicencio, N; WHAT ROLE DO LIBRARIANS PLAY IN ALTMETRICS?;AN DOC;2015
STUART_D(2015)39:848;47126;Stuart, D; Metrics for an increasingly complicated information ecosystem;ONLINE INFORM REV;2015
GROTHKOP_U(2015)492:63;47178;Grothkopf, U; ESO telbib: Linking In and Reaching Out;ASTR SOC P;2015
FRANZEN_M(2015)66:225;47229;Franzen, M; The Impact Factor had it's day. Altmetrics and the Future of Science;SOZ WELT;2015
KHAWAJA_W(2015)9103:443;47331;Khawaja, W; On Developing Extraction Rules for Mining Informal Scientific References from Altmetric Data Sources;LECT NOTES COMPUT SC;2015
ONYANCHA_O(2015)81:8;47401;Onyancha, OB; Social media and research: an assessment of the coverage of South African universities in ResearchGate, Web of Science and the Webometrics Ranking of World Universities;S AFR J LIBR INF;2015
ORTEGA_J(2015)39:520;47481;Ortega, JL; Disciplinary differences in the use of academic social networking sites;ONLINE INFORM REV;2015
TANG_G(2015)30:137;47559;Tang, GF; Knowledge Service Pattern of New Digital Library Combining Altmetrics;ADV SOC SCI EDUC HUM;2015
KANGAS_A(2015)49:;47612;Kangas, A; Challenges in publishing: producing, assuring and communicating quality;SILVA FENN;2015
HAUSTEIN_S(2015)67:246;47663;Haustein, S; Guest editorial: social media in scholarly communication;ASLIB J INFORM MANAG;2015
COSTAS_R(2015)67:260;47805;Costas, R; The thematic orientation of publications mentioned on social media Large-scale disciplinary comparison of social media metrics with citations;ASLIB J INFORM MANAG;2015
ALPERIN_J(2015)67:289;47909;Alperin, JP; Geographic variation in social media metrics: an analysis of Latin American journal articles;ASLIB J INFORM MANAG;2015
BORNMANN_L(2015)67:305;48004;Bornmann, L; Usefulness of altmetrics for measuring the broader impact of research A case study using data from PLOS and F1000Prime;ASLIB J INFORM MANAG;2015
ZUCCALA_A(2015)67:320;48094;Zuccala, AA; Altmetrics for the humanities Comparing Goodreads reader ratings with citations to history books;ASLIB J INFORM MANAG;2015
BOWMAN_T(2015)67:356;48207;Bowman, TD; Differences in personal and professional tweets of scholars;ASLIB J INFORM MANAG;2015
MELERO_R(2015)25:152;48297;Melero, R; Altmetrics - a complement to conventional metrics;BIOCHEM MEDICA;2015
STUART_D(2015)39:265;48350;Stuart, D;" Finding ""good enough"" metrics for the UK's research excellence framework";ONLINE INFORM REV;2015
STUART_D(2015)39:270;48401;Stuart, D; Beyond Bibliometrics: Harnessing Multidimensional Indicators of Scholarly Impact;ONLINE INFORM REV;2015
MAZOV_N(2015)85:26;48442;Mazov, NA; Alternative approaches to assessing scientific results;HER RUSS ACAD SCI+;2015
ORTEGA_J(2015)9:39;48503;Ortega, JL; Relationship between altmetric and bibliometric indicators across academic social sites: The case of CSIC's members;J INFORMETR;2015
KRAKER_P(2015)9:169;48592;Kraker, P; Visualization of co-readership patterns from an online reference management system;J INFORMETR;2015
CHEN_K(2015)102:97;48702;Chen, KH; Exploring alternative metrics of scholarly performance in the social sciences and humanities in Taiwan;SCIENTOMETRICS;2015
ARAUJO_R(2015)21:96;48793;Araujo, RF; Social media and scientific communication: an altmetric analysis of information science journals;EM QUESTAO;2015
CLEGG_H(2015)36:183;48855;Clegg, H; Review of Web Metrics for Library and Information Professionals;LIBR MANAGE;2015
MACINTYR_R(2015):83;48893;Macintyre, R; Measuring the Usage of Repositories via a National Standards-based Aggregation Service: IRUS-UK;*****;2015
SHRIVAST_R(2015)116:564;48945;Shrivastava, R; Relationship amongst ResearchGate altmetric indicators and Scopus bibliometric indicators The case of Panjab University Chandigarh (India);NEW LIB WORLD;2015
LAW_D(2015):30;49020;Law, D; Hyde Park Debate, Resolved: Altmetrics Are Overrated;*****;2015
TONIA_T(2014)59:889;49065;Tonia, T; Social media in public health: is it used and is it useful?;INT J PUBLIC HEALTH;2014
SAMOILEN_A(2014)3:epjds20;49132;Samoilenko, A; The distorted mirror of Wikipedia: a quantitative analysis of Wikipedia coverage of academics;EPJ DATA SCI;2014
DINSMORE_A(2014)12:1002003;49219;Dinsmore, A; Alternative Perspectives on Impact: The Potential of ALMs and Altmetrics to Inform Funders about Research Impact;PLOS BIOL;2014
HOLMBERG_K(2014)101:1027;49280;Holmberg, K; Disciplinary differences in Twitter scholarly communication;SCIENTOMETRICS;2014
HAUSTEIN_S(2014)101:1145;49377;Haustein, S; Coverage and adoption of altmetrics sources in the bibliometric community;SCIENTOMETRICS;2014
HAMMARFE_B(2014)101:1419;49498;Hammarfelt, B; Using altmetrics for assessing research impact in the humanities;SCIENTOMETRICS;2014
ZAHEDI_Z(2014)101:1491;49569;Zahedi, Z; How well developed are altmetrics? A cross-disciplinary analysis of the presence of 'alternative metrics' in scientific publications;SCIENTOMETRICS;2014
BORNMANN_L(2014)8:895;49697;Bornmann, L; Do altmetrics point to the broader impact of research? An overview of benefits and disadvantages of altmetrics;J INFORMETR;2014
BORNMANN_L(2014)8:935;49821;Bornmann, L; Validity of altmetrics data for measuring societal impact: A study using data from Altmetric and F1000Prime;J INFORMETR;2014
THELWALL_M(2014)8:963;49906;Thelwall, M; Regression for citation data: An evaluation of different methods;J INFORMETR;2014
MAS-BLED_A(2014)101:337;50027;Mas-Bleda, A; Do highly cited researchers successfully use the social web?;SCIENTOMETRICS;2014
KNIGHT_S(2014)98:490;50176;Knight, SR; Social Media and Online Attention as an Early Measure of the Impact of Research in Solid Organ Transplantation;TRANSPLANTATION;2014
GUNN_W(2014)23:463;50245;Gunn, W; ON NUMBERS AND FREEDOM;PROF INFORM;2014
CRESS_P(2014)34:1123;50292;Cress, PE; Using Altmetrics and Social Media to Supplement Impact Factor: Maximizing Your Article's Academic and Societal Impact;AESTHET SURG J;2014
HOLMBERG_K(2014)9:0106086;50337;Holmberg, K; Astrophysicists' Conversational Connections on Twitter;PLOS ONE;2014
MOHAMMAD_E(2014)65:1627;50451;Mohammadi, E; Mendeley Readership Altmetrics for the Social Sciences and Humanities: Research Evaluation and Knowledge Flows;J ASSOC INF SCI TECH;2014
CROTTY_D(2014)40:141;50554;Crotty, D; Altmetrics: Finding Meaningful Needles in the Data Haystack;SERIALS REV;2014
ADIE_E(2014)23:349;50604;Adie, E; TAKING THE ALTERNATIVE MAINSTREAM;PROF INFORM;2014
BORREGO_A(2014)23:352;50646;Borrego, A; ALTMETRICS FOR THE RESEARCH EVALUATION AND THE ANALYSIS OF THE NEEDS OF INFORMATION;PROF INFORM;2014
ROBINSON_N(2014)23:359;50709;Robinson-Garcia, N; NEW DATA, NEW POSSIBILITIES: EXPLORING THE INSIDES OF ALTMETRIC.COM;PROF INFORM;2014
TORRES-S_D(2014)23:367;50790;Torres-Salinas, D; Presence on social networks and altmetrics of authors frequently published in the journal EI profesional de la informacion;PROF INFORM;2014
BAR-ILAN_J(2014)100:217;50857;Bar-Ilan, J; Astrophysics publications on arXiv, Scopus and Mendeley: a case study;SCIENTOMETRICS;2014
MARINE-R_E(2014)31:381;50925;Marine-Roig, E; A Webometric Analysis of Travel Blogs and Review Hosting: The Case of Catalonia;J TRAVEL TOUR MARK;2014
HUANG_T(2014)30:S16;51030;Huang, T; Measuring publication impact using article-level metrics (altmetrics);CURR MED RES OPIN;2014
WANG_X(2014)98:1923;51074;Wang, XW; Usage history of scientific literature: Nature metrics and metrics of Nature publications;SCIENTOMETRICS;2014
ENIS_M(2014)139:16;51159;Enis, M; EBSCO Acquires Plum Analytics Reference giant enters growing altmetrics arena;LIBR J;2014
SUD_P(2014)98:1131;51192;Sud, P; Evaluating altmetrics;SCIENTOMETRICS;2014
ALHOORI_H(2014)8839:59;51282;Alhoori, H; Altmetrics for Country-Level Research Assessment;LECT NOTES COMPUT SC;2014
HOFFMANN_C(2014):1576;51366;Hoffmann, CP; Impact Factor 2.0: Applying Social Network Analysis to Scientific Impact Assessment;P ANN HICSS;2014
HAUSTEIN_S(2014)66:279;51472;Haustein, S; Astrophysicists on Twitter An in-depth analysis of tweeting and scientific publication behavior;ASLIB J INFORM MANAG;2014
PRIEM_J(2014):263;51564;Priem, J; Altmetrics;*****;2014
BALSTER_K(2014)40:46;51703;Balster, K; Reports of Conferences, Institutes, and Seminars;SERIALS REV;2014
OISAKI_K(2014)72:74;51771;Oisaki, K;" How ""Blog"" is Changing Researches in Synthetic Chemistry?";J SYN ORG CHEM JPN;2014
ALHOORI_H(2014):375;51823;Alhoori, H; Do Altmetrics Follow the Crowd or Does the Crowd Follow Altmetrics?;ACM-IEEE J CONF DIG;2014
KWAK_H(2014):563;51902;Kwak, H; Has Much Potential but Biased: Exploring the Scholarly Landscape in Twitter;*****;2014
LIU_C(2013)15:2707;51950;Liu, CL; Correlation and Interaction Visualization of Altmetric Indicators Extracted From Scholarly Social Network Activities: Dimensions and Structure;J MED INTERNET RES;2013
MOHAMMAD_E(2013)97:383;52059;Mohammadi, E; Assessing non-standard article impact using F1000 labels;SCIENTOMETRICS;2013
TORRES-S_D(2013)21:53;52168;Torres-Salinas, D; Altmetrics: New Indicators for Scientific Communication in Web 2.0;COMUNICAR;2013
GARNETT_A(2013)1:155;52258;Garnett, A; Publication trends in neuroimaging of minimally conscious states;PEERJ;2013
MICHALEK_A(2013)246:;52341;Michalek, AM; Plum Analytics: An altmetrics tool for determining impact in the chemical sciences;ABSTR PAP AM CHEM S;2013
ROUSSEAU_R(2013)58:3288;52378;Rousseau, R; A multi-metric approach for research evaluation;CHINESE SCI BULL;2013
OSTERRIE_A(2013)9:1746-4811-9-26;52455;Osterrieder, A; The value and use of social media as communication tool in the plant sciences;PLANT METHODS;2013
THELWALL_M(2013)8:0064841;52511;Thelwall, M; Do Altmetrics Work? Twitter and Ten Other Social Web Services;PLOS ONE;2013
WANG_X(2013)95:717;52619;Wang, XW; Tracing scientist's research trends realtimely;SCIENTOMETRICS;2013
