name;WoSline;author;title;journal;year
OSTERAS_H(1998)8:279;158893;Osteras, H; Isokinetic muscle strength after anterior cruciate ligament reconstruction;SCAND J MED SCI SPOR;1998
IVANOVIC_J(2012)36:1231;158954;Ivanovic, J; Functional Dimorphism and Characteristics of Maximal Hand Grip Force in Top Level Female Athletes;COLLEGIUM ANTROPOL;2012
NAKATA_H(2011)113:570;159030;Nakata, H; RELATIVE AGE EFFECT IN JAPANESE MALE ATHLETES;PERCEPT MOTOR SKILL;2011
WING_C(2022)14:s13102-022-00405-5;159083;Wing, C; Physical and technical demands of Australian football: an analysis of maximum ball in play periods;BMC SPORTS SCI MED R;2022
PEREZ_B(2020)26:96527;159174;Perez, BD; SEXUALITY IN QUESTION: NEW NEGOTIATIONS OF THE MEANING OF BEING A WOMAN IN HIGH PERFORMANCE SPORTS;MOVIMENTO-PORTO ALEG;2020
II_M(2002)147:368;159279;Ii, M; A case of cold-dependent exercise-induced anaphylaxis;BRIT J DERMATOL;2002
SCHAR_M(2018)476:620;159340;Schar, MO; Many Shoulder MRI Findings in Elite Professional Throwing Athletes Resolve After Retirement: A Clinical and Radiographic Study;CLIN ORTHOP RELAT R;2018
SARRAZIN_P(2002)32:395;159429;Sarrazin, P; Motivation and dropout in female handballers: a 21-month prospective study;EUR J SOC PSYCHOL;2002
YU_B(2002)10:58;159597;Yu, B; Anterior cruciate ligament injuries in female athletes: Anatomy, physiology, and motor control;SPORTS MED ARTHROSC;2002
KOOS_Z(2019)27:2309499019877687;159725;Koos, Z; Novel dynamic stabilization method for medial instability of the first metatarsophalangeal joint;J ORTHOP SURG-HONG K;2019
GAWLAK_D(2014)30:306;159787;Gawlak, D; Comparison of usability properties of custom-made and standard self-adapted mouthguards;DENT TRAUMATOL;2014
BADAU_D(2021)18:ijerph18042043;159874;Badau, D; The Motor Impact of the Static Balance in the Up Plank Position on Three Different Balls in Physical Activities of Physical Education Students;INT J ENV RES PUB HE;2021
CELENK_C(2015)22:59;160014;Celenk, C; The Effects of Additional 8-Week Quickness Exercise Applied to Trained Wrestlers in the Category of Cadet, Young and Adults on Agility and Reaction Times;ANTHROPOLOGIST;2015
MACH_M(0):12342;160101;Mach, M; Transformational leadership and team performance in sports teams: A conditional indirect model;APPL PSYCHOL-INT REV;0
RUPCIC_T(2011):120;160243;Rupcic, T; AEROBIC CAPACITY OF BASKETBALL REFEREES;*****;2011
OCGUDER_D(2010)76:456;160310;Ocguder, DA; Ultrasonographic evaluation of the shoulder in asymptomatic overhead athletes;ACTA ORTHOP BELG;2010
ZAREMSKI_J(2019)54:1030;160381;Zaremski, JL; Sport Specialization and Overuse Injuries in Adolescent Throwing Athletes: A Narrative Review;J ATHL TRAINING;2019
KIRKCALD_B(1992)13:329;160528;KIRKCALDY, B; WORK ATTITUDES AND LEISURE PREFERENCES - SEX-DIFFERENCES;PERS INDIV DIFFER;1992
VANDEN_T(2017)49:414;160594;VANDEN, T; Effect of Instructions Prioritizing Speed or Accuracy on Kinematics and Kicking Performance in Football Players;J MOTOR BEHAV;2017
WALLHEAD_T(2013)32:149;160657;Wallhead, T; Game Play Participation of Amotivated Students During Sport Education;J TEACH PHYS EDUC;2013
OLIVENCI_O(2021)43:14;160752;Olivencia, O; Postrehabilitation Considerations for Individuals With Temporomandibular Disorders;STRENGTH COND J;2021
DIWAKAR_A(2014)192:329;160954;Diwakar, A; Exercise-Induced Pulmonary Hemorrhage in a Nonathlete: Case Report and Review of Physiology;LUNG;2014
SANCHEZ-_P(2013)36:169;161022;Sanchez-Miguel, PA; The Importance of Parents' Behavior in their Children's Enjoyment and Amotivation in Sports;J HUM KINET;2013
TAMIR_I(2021)11:613469;161122;Tamir, I; The Moral Gatekeeper: Soccer and Technology, the Case of Video Assistant Referee (VAR);FRONT PSYCHOL;2021
ITURRICA_A(2015)48:157;161217;Iturricastillo, A; Changes in Body Composition and Physical Performance in Wheelchair Basketball Players During a Competitive Season;J HUM KINET;2015
GARCIA-C_T(2012)21:7;161306;Garcia-Calvo, T; ANALYSIS OF THE ENJOYMENT LEVEL AND INTENTION TO PERSIST IN YOUNG ATHLETES BASED ON THE SELF-DETERMINATION THEORY;REV PSICOL DEPORTE;2012
MICHALSI_L(2013)34:590;161396;Michalsik, LB; Locomotion Characteristics and Match-Induced Impairments in Physical Performance in Male Elite Team Handball Players;INT J SPORTS MED;2013
FREESTON_J(2014)118:637;161493;Freeston, J; THROWING SPEED AND ACCURACY IN BASEBALL AND CRICKET PLAYERS;PERCEPT MOTOR SKILL;2014
FERNANDE_V(1991)47:223;161559;FERNANDEZPASTOR, VJ; ROLE OF HUMAN GROWTH-HORMONE ON ENERGETIC CONTINUUM DURING EXERCISE;REV ESP FISIOL;1991
WATSON_M(2019)8:224;161623;Watson, M; The relationship between coaches? emotional intelligence and basic need satisfaction in athletes;SPORTS COACH REV;2019
RADIC_B(2014)53:430;161726;Radic, B; SPORTS AND HEALTH: EQUIVALENCE OR CONTRARIETY;ACTA CLIN CROAT;2014
PANCAR_Z(2021):254;161814;Pancar, Z; THE EFFECTS OF OMEGA-3 SUPPLEMENTS COMBINED WITH ENDURANCE EXERCISES ON ALBUMIN, BILURIBIN AND THYROID METABOLISM;INT J LIFE SCI PHARM;2021
LOUNANA_J(2002)17:17;161888;Lounana, J; Effect of intensive and precocious sport activity on the age at menarche in Congolese women population.;SCI SPORT;2002
SIGURDSS_H(2019)6:s40634-019-0205-5;161983;Sigurdsson, HB; Cluster analysis successfully identifies clinically meaningful knee valgus moment patterns: frequency of early peaks reflects sex-specific ACL injury incidence;J EXP ORTHOP;2019
RUEDL_G(2009)17:1065;162073;Ruedl, G; Are oral contraceptive use and menstrual cycle phase related to anterior cruciate ligament injury risk in female recreational skiers?;KNEE SURG SPORT TR A;2009
GOMEZ_M(2011)113:150;162167;Gomez, MA; COMPARISON OF THE HOME ADVANTAGE IN NINE DIFFERENT PROFESSIONAL TEAM SPORTS IN SPAIN;PERCEPT MOTOR SKILL;2011
LILLEAAS_U(2007)10:39;162232;Lilleaas, UB; Masculinities, sport, and emotions;MEN MASC;2007
HELIASZ-_C(2021)20:63;162288;Heliasz-Nowosielska, C; Interactional gestures as soccer celebrations;GESTURE;2021
GODOY_E(2017)36:67;162480;Godoy, E; ANALYSIS OF THE RELATIONSHIP BETWEEN TRAINING VARIABLES IN A BASKETBALL TEAM;EDUC FIS DEPORTE;2017
KATY_B(2017):66;162607;Katy, B; SINGLETS: MULTI-RESOLUTION MOTION SINGULARITIES FOR SOCCER VIDEO ABSTRACTION;IEEE COMPUT SOC CONF;2017
KALKAN_N(2021)23:11156;162691;Kalkan, N; Investigation of Retired Elite Athletes' Food Addiction;PROG NUTR;2021
BROCH_T(2015)23:154;162793;Broch, TB; The Cultural Significance of a Smile: An Ethnographic Account of How Sport Media Inspires Girls' Sport Praxis;YOUNG;2015
JONES_R(2021)10:1;162885;Jones, RL; Reclaiming the 'competent' practitioner: furthering the case for the practically wise coach;SPORTS COACH REV;2021
BAIRD_S(2009)61:377;162992;Baird, SM; Mean(ing) to Me: A Symbolic Interactionist Approach to Aggression in Sport Psychology;QUEST;2009
VIGDORCH_J(2017)45:961;163141;Vigdorchik, JM; What Is the Association of Elite Sporting Activities With the Development of Hip Osteoarthritis?;AM J SPORT MED;2017
BAKOTA_D(2018)6:94;163217;Bakota, D; Sport in the district of Myszkow in the years 1956-1975;PHYS ACT REV;2018
ROCAMORA_I(2019)24:87;163268;Rocamora, I; Physical activity levels, game performance and friendship goals using two different pedagogical models: Sport Education and Direct Instruction;PHYS EDUC SPORT PEDA;2019
KAGEYAMA_H(2016)56:580;163376;Kageyama, H; Juvenile Cerebral Infarction Caused by Bow Hunter's Syndrome during Sport: Two Case Reports;NEUROL MED-CHIR;2016
CRAIG_C(2011)20:689;163450;Craig, C; An Affordance Based Approach to Decision Making in Sport: Discussing a Novel Methodological Framework;REV PSICOL DEPORTE;2011
LINDQVIS_K(1996)24:282;163562;Lindqvist, KS; Injuries during leisure physical activity in a Swedish municipality;SCAND J SOC MED;1996
GENSCHOW_O(2019)70:80;163647;Genschow, O; The hand of God or the hand of Maradona? Believing in free will increases perceived intentionality of others' behavior;CONSCIOUS COGN;2019
DEMPSEY_A(2014)30:231;163759;Dempsey, AR; Can Technique Modification Training Reduce Knee Moments in a Landing Task?;J APPL BIOMECH;2014
YAMADA_E(2014):422;163863;Yamada, E; EVALUATION OF ATTACK-CONTRIBUTION IN COLLEGIATE WOMEN'S HANDBALL;*****;2014
PASZKEWI_J(2012)21:371;163907;Paszkewicz, J; The Effectiveness of Injury-Prevention Programs in Reducing the Incidence of Anterior Cruciate Ligament Sprains in Adolescent Athletes;J SPORT REHABIL;2012
FRISCH_A(2009)92:95;163961;Frisch, A; Injuries, risk factors and prevention initiatives in youth sport;BRIT MED BULL;2009
NUNEZ_J(2006)102:919;164116;Nunez, JL; Preliminary validation of a Spanish version of the Sport Motivation Scale;PERCEPT MOTOR SKILL;2006
NIKSIC_E(2019)23:296;164196;Niksic, E; The effects of physical education on changes of basic motor skills of female students in the fifth grade of elementary school;PEDAGOG PSYCHOL MED;2019
BARTOLUC_S(2011):379;164280;Bartoluci, S; PROUD TO BE A CROAT - NATIONAL IDENTITY AND SPORTS IN THE ADVERTISING WORLD;*****;2011
KOGA_H(2010)38:2218;164333;Koga, H; Mechanisms for Noncontact Anterior Cruciate Ligament Injuries Knee Joint Kinematics in 10 Injury Situations From Female Team Handball and Basketball;AM J SPORT MED;2010
PETERSEN_W(2005)34:419;164451;Petersen, W; Kitesurfing injuries. A young sport;ORTHOPADE;2005
SALEHIAN_M(2021)15:2267;164523;Salehian, MH; Education of Cognitive of Emotion Regulation on Athletic Performance of High School Male Students;PAK J MED HEALTH SCI;2021
BICKERT_B(2018)121:351;164585;Bickert, B; Rupture of the scapholunate intercarpal ligament;UNFALLCHIRURG;2018
NUMERATO_D(2012)47:594;164645;Numerato, D; The dark side of social capital: An ethnography of sport governance;INT REV SOCIOL SPORT;2012
ONAG_Z(2014)150:420;164742;Onag, Z; Team Effectiveness in Sport Teams: The Effects of Team Cohesion, Intra Team Communication and Team Norms on Team Member Satisfaction and Intent to Remain;PROCD SOC BEHV;2014
DROBNIC_M(2010)79:512;164845;Drobnic, M; Endoscopic evacuation of an organized quadriceps haematoma. A case report with a technical note.;ZDR VESTN;2010
SCHORER_J(2010)41:42;164896;Schorer, J; Influence of early environmental constraints on achievement motivation in talented young handball players;INT J SPORT PSYCHOL;2010
RAU_M(2005)12:37;164986;Rau, MD; Examination of the failure properties of the anterior cruciate ligament during the estrous cycle;KNEE;2005
SWEARS_E(2014):788;165075;Swears, E; Complex Activity Recognition using Granger Constrained DBN (GCDBN) in Sports and Surveillance Video;PROC CVPR IEEE;2014
SHEEHAN_W(2020)23:291;165147;Sheehan, WB; Using cooperative networks to analyse behaviour in professional Australian Football;J SCI MED SPORT;2020
CARLSSON_M(2017)259:1180;165237;Carlsson, M; Scheduling double round-robin tournaments with divisional play using constraint programming;EUR J OPER RES;2017
GEUKES_K(2013)35:50;165341;Geukes, K; Activation of Self-Focus and Self-Presentation Traits Under Private, Mixed, and Public Pressure;J SPORT EXERCISE PSY;2013
DONNELLY_C(2012)20:239;165443;Donnelly, CJ; An Anterior Cruciate Ligament Injury Prevention Framework: Incorporating the Recent Evidence;RES SPORTS MED;2012
MCCORMIC_B(2014)9:605;165602;McCormick, BT; A Comparison of the Drop Step and Hip Turn Techniques for Basketball Defense;INT J SPORTS SCI COA;2014
DAI_B(2012)20:180;165684;Dai, BY; Prevention of ACL Injury, Part I: Injury Characteristics, Risk Factors, and Loading Mechanism;RES SPORTS MED;2012
ZAREMSKI_J(2017)16:179;165834;Zaremski, JL; Mechanisms and Treatments for Shoulder Injuries in Overhead Throwing Athletes;CURR SPORT MED REP;2017
DASILVA_J(2009)15:592;166027;da Silva, JVP;" Physical Education and the contents worked on the first series of the ""Ensino Fundamental""";MOTRIZ;2009
BORMANN_K(2016)38:268;166115;Bormann, KC; Athlete Characteristics and Team Competitive Performance as Moderators for the Relationship Between Coach Transformational Leadership and Athlete Performance;J SPORT EXERCISE PSY;2016
KAUTZ_F(2020)13:239;166226;Kautz, F; Identifying the Different Approaches in Use of Social Media Outlets: A Case Study of German Professional Sport Teams;INT J SPORT COMMUN;2020
MACRA-OS_M(2020):51;166333;Macra-Osorhean, MD; Study Regarding the Identification of Causes and Strategies for Resolving the Conflicts Within Sports Organizations;*****;2020
PRIETO_Y(2018)7:61;166404;Prieto, YHH; DIFFERENCE IN THE VARIABLES ASSOCIATED WITHPOWER BETWEEN UNIVERSITY PLAYERS OF SOCCER AND FAST SOCCER;REV IBEROAM CIENC AC;2018
CHATZOPO_D(2007)21:1278;166470;Chatzopoulos, DE; Postactivation potentiation effects after heavy resistance exercise on running speed;J STRENGTH COND RES;2007
VOSS_A(2020)33:391;166571;Voss, A; Posterosuperior glenoid impingement in handball;ARTHROSKOPIE;2020
FERNANDE_C(2019)10:02437;166623;Fernandez-Echeverria, C; The Timeout in Sports: A Study of Its Effect on Volleyball;FRONT PSYCHOL;2019
VELA_D(2021)7:bmjsem-2021-001161;166716;Vela, DB; Prevalence of eating disorders on male team sports players;BMJ OPEN SPORT EXERC;2021
GARCIN_M(2006)103:51;166818;Garcin, M; Factors associated with perceived exertion and estimated time limit at lactate threshold;PERCEPT MOTOR SKILL;2006
MYER_G(2004)14:275;166939;Myer, GD; Methodological approaches and rationale for training to prevent anterior cruciate ligament injuries in female athletes;SCAND J MED SCI SPOR;2004
TAUBE_W(2008)193:101;167069;Taube, W; Spinal and supraspinal adaptations associated with balance training and their functional relevance;ACTA PHYSIOL;2008
LIU_H(2014)42:979;167259;Liu, H; Effects of Knee Extension Constraint Training on Knee Flexion Angle and Peak Impact Ground-Reaction Force;AM J SPORT MED;2014
WEIR_G(0):2016925;167391;Weir, G; Anterior cruciate ligament injury prevention in sport: biomechanically informed approaches;SPORT BIOMECH;0
PANTEA_C(2016):131;167536;Pantea, C; Aspects of the positive and negative affects at athletes;*****;2016
LEO_F(2015)47:3;167596;Leo, FM; MOTIVATIONAL CLIMATE CREATED BY OTHER SIGNIFICANT ACTORS AND ANTISOCIAL BEHAVIORS IN YOUTH SPORT;KINESIOLOGY;2015
WATANABE_N(2019)848:326;167697;Watanabe, N; Analysis of Gaze Behaviors in Virtual Environments for Cooperative Pattern Modeling;ADV INTELL SYST COMP;2019
LABORDE_S(2016)61:303;167759;Laborde, S; Consequences and antecedents of debilitative precompetitive emotions;PSYCHOL FR;2016
HADDAD_M(2019)14:0210318;167848;Haddad, M; Dynamic stretching alone can impair slower velocity isokinetic performance of young male handball players for at least 24 hours;PLOS ONE;2019
DAGSEVEN_T(2021)8:19;167987;Dagseven, T; The Impact of the Preparation Season Training Periodization on Motoric and Physiologic Parameters of Elite Male Handball Players;AMBIENT SCI;2021
DASNEVES_C(2020)22:23142561e137;168065;das Neves, CP; The influence of continuing education in the everyday life of Physical Education teachers;EDUC FIS CIENC;2020
MINELGAI_I(2018):151;168137;Minelgaite, I; Sports Leadership and the Biggest Small Nation in the World;CONTRIB MANAG SCI;2018
MEMMERT_D(2007)25:1423;168215;Memmert, D; The effects of non-specific and specific concepts on tactical creativity in team ball sports;J SPORT SCI;2007
CEJUDO_A(2017)6:41;168295;Cejudo, A; Classification of lower limb range of motion values in futsal players;SPORT TK;2017
KALANI_A(2021)10:194;168410;Kalani, AS; Identifying and prioritizing the factors affecting the Iranian Sports Refereeing Ethics Code;SPORT TK;2021
PETRO_B(2018)13:621;168509;Petro, B; Perceived usefulness of mirrored video self-modeling in the development of bilateral competence in elite team-sports;J HUM SPORT EXERC;2018
VERDAGUE_F(2017)26:28;168589;Verdaguer, FJP; Does cheating and gamesmanship to be reconsidered regarding fair play in grassroots sports?;REV PSICOL DEPORTE;2017
LUJAN_J(2014)23:301;168666;Lujan, JFG; A SYSTEMATIC OBSERVATION OF COACHES' VERBAL BEHAVIOURS RELATED TO COMPETITIVE GAME PLAYS;REV PSICOL DEPORTE;2014
FRITSCH_J(2018)25:79;168744;Fritsch, J; A Call for an Increased Consideration of the Behavioral Component of Emotion in Sport Psychology Research;Z SPORTPSYCHOL;2018
RAMIREZ_A(2017):95;168868;Ramirez, AG; Goalkeepers' Effectiveness in the ODESUR Games and the Pan-American Handball Championship in 2014;APUNT EDUC FIS DEPOR;2017
ASCI_A(2007)21:10;168956;Asci, A; Power production among different sports with similar maximum strength;J STRENGTH COND RES;2007
BECK_N(2014)23:59;169025;Beck, NA; The pediatric knee: current concepts in sports medicine;J PEDIATR ORTHOP B;2014
CASTILLA_J(2012)21:137;169164;Castilla, JF; SPORT PERFORMANCE, LEADERSHIP STYLES AND EXPERIMENTAL AVOIDANCE IN YOUNG FOOTBALLERS FROM ALMERIA;REV PSICOL DEPORTE;2012
MEMMERT_D(2011)29:93;169231;Memmert, D; Creativity, expertise, and attention: Exploring their development and their relationships;J SPORT SCI;2011
FREESTON_J(2015)121:135;169318;Freeston, J; THE LAUNCH WINDOW HYPOTHESIS AND THE SPEED-ACCURACY TRADE-OFF IN BASEBALL THROWING;PERCEPT MOTOR SKILL;2015
BORREGO_C(2010)23:110;169391;Borrego, CMC; Confirmatory Factor Analysis of the Athlete Satisfaction Questionnaire (ASQ) - Portuguese Version;PSICOL-REFLEX CRIT;2010
BUSNEL_F(2006)21:148;169489;Busnel, F; Isokinetic muscle knee evaluation in top level judo athletes and the risk of ACL rupture;SCI SPORT;2006
